Timestamp,Well,Oil Production
2019-12-12,Well 4,277
2019-12-13,Well 4,526
2019-12-14,Well 4,808
2019-12-15,Well 4,406
2019-12-16,Well 4,878
2019-12-17,Well 4,603
2019-12-18,Well 4,367
2019-12-19,Well 4,685
2019-12-20,Well 4,107
2019-12-21,Well 4,607
2019-12-22,Well 4,575
2019-12-23,Well 4,396
2019-12-24,Well 4,263
2019-12-25,Well 4,584
2019-12-26,Well 4,696
2019-12-27,Well 4,171
2019-12-28,Well 4,666
2019-12-29,Well 4,658
2019-12-30,Well 4,337
2019-12-31,Well 4,203
2020-01-01,Well 4,309
2020-01-02,Well 4,653
2020-01-03,Well 4,927
2020-01-04,Well 4,567
2020-01-05,Well 4,553
2020-01-06,Well 4,367
2020-01-07,Well 4,485
2020-01-08,Well 4,874
2020-01-09,Well 4,947
2020-01-10,Well 4,486
2020-01-11,Well 4,976
2020-01-12,Well 4,358
2020-01-13,Well 4,382
2020-01-14,Well 4,725
2020-01-15,Well 4,974
2020-01-16,Well 4,139
2020-01-17,Well 4,585
2020-01-18,Well 4,319
2020-01-19,Well 4,228
2020-01-20,Well 4,619
2020-01-21,Well 4,712
2020-01-22,Well 4,991
2020-01-23,Well 4,787
2020-01-24,Well 4,718
2020-01-25,Well 4,712
2020-01-26,Well 4,359
2020-01-27,Well 4,465
2020-01-28,Well 4,857
2020-01-29,Well 4,886
2020-01-30,Well 4,643
2020-01-31,Well 4,748
2020-02-01,Well 4,623
2020-02-02,Well 4,913
2020-02-03,Well 4,986
2020-02-04,Well 4,115
2020-02-05,Well 4,228
2020-02-06,Well 4,674
2020-02-07,Well 4,208
2020-02-08,Well 4,986
2020-02-09,Well 4,632
2020-02-10,Well 4,769
2020-02-11,Well 4,368
2020-02-12,Well 4,261
2020-02-13,Well 4,359
2020-02-14,Well 4,201
2020-02-15,Well 4,605
2020-02-16,Well 4,834
2020-02-17,Well 4,670
2020-02-18,Well 4,346
2020-02-19,Well 4,739
2020-02-20,Well 4,894
2020-02-21,Well 4,936
2020-02-22,Well 4,636
2020-02-23,Well 4,230
2020-02-24,Well 4,452
2020-02-25,Well 4,295
2020-02-26,Well 4,892
2020-02-27,Well 4,765
2020-02-28,Well 4,481
2020-02-29,Well 4,744
2020-03-01,Well 4,326
2020-03-02,Well 4,800
2020-03-03,Well 4,575
2020-03-04,Well 4,576
2020-03-05,Well 4,364
2020-03-06,Well 4,471
2020-03-07,Well 4,585
2020-03-08,Well 4,533
2020-03-09,Well 4,745
2020-03-10,Well 4,310
2020-03-11,Well 4,671
2020-03-12,Well 4,476
2020-03-13,Well 4,494
2020-03-14,Well 4,549
2020-03-15,Well 4,463
2020-03-16,Well 4,975
2020-03-17,Well 4,556
2020-03-18,Well 4,824
2020-03-19,Well 4,827
2020-03-20,Well 4,325
2020-03-21,Well 4,230
2020-03-22,Well 4,687
2020-03-23,Well 4,575
2020-03-24,Well 4,897
2020-03-25,Well 4,376
2020-03-26,Well 4,255
2020-03-27,Well 4,859
2020-03-28,Well 4,317
2020-03-29,Well 4,289
2020-03-30,Well 4,516
2020-03-31,Well 4,774
2020-04-01,Well 4,791
2020-04-02,Well 4,645
2020-04-03,Well 4,140
2020-04-04,Well 4,406
2020-04-05,Well 4,437
2020-04-06,Well 4,413
2020-04-07,Well 4,174
2020-04-08,Well 4,378
2020-04-09,Well 4,275
2020-04-10,Well 4,995
2020-04-11,Well 4,761
2020-04-12,Well 4,372
2020-04-13,Well 4,936
2020-04-14,Well 4,719
2020-04-15,Well 4,750
2020-04-16,Well 4,961
2020-04-17,Well 4,882
2020-04-18,Well 4,958
2020-04-19,Well 4,388
2020-04-20,Well 4,823
2020-04-21,Well 4,992
2020-04-22,Well 4,371
2020-04-23,Well 4,165
2020-04-24,Well 4,582
2020-04-25,Well 4,347
2020-04-26,Well 4,255
2020-04-27,Well 4,146
2020-04-28,Well 4,553
2020-04-29,Well 4,300
2020-04-30,Well 4,759
2020-05-01,Well 4,223
2020-05-02,Well 4,100
2020-05-03,Well 4,858
2020-05-04,Well 4,954
2020-05-05,Well 4,739
2020-05-06,Well 4,290
2020-05-07,Well 4,678
2020-05-08,Well 4,615
2020-05-09,Well 4,541
2020-05-10,Well 4,914
2020-05-11,Well 4,905
2020-05-12,Well 4,242
2020-05-13,Well 4,290
2020-05-14,Well 4,632
2020-05-15,Well 4,326
2020-05-16,Well 4,412
2020-05-17,Well 4,728
2020-05-18,Well 4,401
2020-05-19,Well 4,753
2020-05-20,Well 4,559
2020-05-21,Well 4,500
2020-05-22,Well 4,650
2020-05-23,Well 4,492
2020-05-24,Well 4,966
2020-05-25,Well 4,863
2020-05-26,Well 4,944
2020-05-27,Well 4,306
2020-05-28,Well 4,309
2020-05-29,Well 4,214
2020-05-30,Well 4,836
2020-05-31,Well 4,745
2020-06-01,Well 4,350
2020-06-02,Well 4,318
2020-06-03,Well 4,506
2020-06-04,Well 4,542
2020-06-05,Well 4,702
2020-06-06,Well 4,453
2020-06-07,Well 4,987
2020-06-08,Well 4,657
2020-06-09,Well 4,649
2020-06-10,Well 4,241
2020-06-11,Well 4,711
2020-06-12,Well 4,600
2020-06-13,Well 4,939
2020-06-14,Well 4,801
2020-06-15,Well 4,646
2020-06-16,Well 4,758
2020-06-17,Well 4,641
2020-06-18,Well 4,945
2020-06-19,Well 4,606
2020-06-20,Well 4,695
2020-06-21,Well 4,980
2020-06-22,Well 4,380
2020-06-23,Well 4,523
2020-06-24,Well 4,955
2020-06-25,Well 4,369
2020-06-26,Well 4,253
2020-06-27,Well 4,713
2020-06-28,Well 4,826
2020-06-29,Well 4,761
2020-06-30,Well 4,182
2020-07-01,Well 4,721
2020-07-02,Well 4,998
2020-07-03,Well 4,525
2020-07-04,Well 4,374
2020-07-05,Well 4,812
2020-07-06,Well 4,383
2020-07-07,Well 4,272
2020-07-08,Well 4,426
2020-07-09,Well 4,817
2020-07-10,Well 4,162
2020-07-11,Well 4,172
2020-07-12,Well 4,862
2020-07-13,Well 4,735
2020-07-14,Well 4,474
2020-07-15,Well 4,732
2020-07-16,Well 4,607
2020-07-17,Well 4,886
2020-07-18,Well 4,497
2020-07-19,Well 4,219
2020-07-20,Well 4,536
2020-07-21,Well 4,928
2020-07-22,Well 4,775
2020-07-23,Well 4,564
2020-07-24,Well 4,385
2020-07-25,Well 4,364
2020-07-26,Well 4,419
2020-07-27,Well 4,772
2020-07-28,Well 4,475
2020-07-29,Well 4,919
2020-07-30,Well 4,188
2020-07-31,Well 4,753
2020-08-01,Well 4,302
2020-08-02,Well 4,920
2020-08-03,Well 4,838
2020-08-04,Well 4,433
2020-08-05,Well 4,321
2020-08-06,Well 4,140
2020-08-07,Well 4,807
2020-08-08,Well 4,167
2020-08-09,Well 4,875
2020-08-10,Well 4,613
2020-08-11,Well 4,972
2020-08-12,Well 4,736
2020-08-13,Well 4,721
2020-08-14,Well 4,697
2020-08-15,Well 4,731
2020-08-16,Well 4,226
2020-08-17,Well 4,354
2020-08-18,Well 4,794
2020-08-19,Well 4,115
2020-08-20,Well 4,576
2020-08-21,Well 4,161
2020-08-22,Well 4,980
2020-08-23,Well 4,531
2020-08-24,Well 4,769
2020-08-25,Well 4,367
2020-08-26,Well 4,134
2020-08-27,Well 4,878
2020-08-28,Well 4,675
2020-08-29,Well 4,593
2020-08-30,Well 4,661
2020-08-31,Well 4,568
2020-09-01,Well 4,866
2020-09-02,Well 4,760
2020-09-03,Well 4,424
2020-09-04,Well 4,403
2020-09-05,Well 4,375
2020-09-06,Well 4,968
2020-09-07,Well 4,783
2020-09-08,Well 4,300
2020-09-09,Well 4,544
2020-09-10,Well 4,423
2020-09-11,Well 4,134
2020-09-12,Well 4,581
2020-09-13,Well 4,827
2020-09-14,Well 4,579
2020-09-15,Well 4,164
2020-09-16,Well 4,107
2020-09-17,Well 4,400
2020-09-18,Well 4,442
2020-09-19,Well 4,530
2020-09-20,Well 4,523
2020-09-21,Well 4,431
2020-09-22,Well 4,537
2020-09-23,Well 4,687
2020-09-24,Well 4,273
2020-09-25,Well 4,658
2020-09-26,Well 4,626
2020-09-27,Well 4,972
2020-09-28,Well 4,758
2020-09-29,Well 4,125
2020-09-30,Well 4,919
2020-10-01,Well 4,704
2020-10-02,Well 4,505
2020-10-03,Well 4,331
2020-10-04,Well 4,632
2020-10-05,Well 4,918
2020-10-06,Well 4,649
2020-10-07,Well 4,887
2020-10-08,Well 4,604
2020-10-09,Well 4,768
2020-10-10,Well 4,278
2020-10-11,Well 4,231
2020-10-12,Well 4,922
2020-10-13,Well 4,554
2020-10-14,Well 4,447
2020-10-15,Well 4,639
2020-10-16,Well 4,871
2020-10-17,Well 4,505
2020-10-18,Well 4,175
2020-10-19,Well 4,678
2020-10-20,Well 4,953
2020-10-21,Well 4,591
2020-10-22,Well 4,293
2020-10-23,Well 4,261
2020-10-24,Well 4,446
2020-10-25,Well 4,460
2020-10-26,Well 4,868
2020-10-27,Well 4,683
2020-10-28,Well 4,186
2020-10-29,Well 4,361
2020-10-30,Well 4,313
2020-10-31,Well 4,764
2020-11-01,Well 4,821
2020-11-02,Well 4,672
2020-11-03,Well 4,879
2020-11-04,Well 4,361
2020-11-05,Well 4,829
2020-11-06,Well 4,382
2020-11-07,Well 4,747
2020-11-08,Well 4,566
2020-11-09,Well 4,479
2020-11-10,Well 4,461
2020-11-11,Well 4,548
2020-11-12,Well 4,540
2020-11-13,Well 4,192
2020-11-14,Well 4,720
2020-11-15,Well 4,852
2020-11-16,Well 4,966
2020-11-17,Well 4,523
2020-11-18,Well 4,241
2020-11-19,Well 4,390
2020-11-20,Well 4,531
2020-11-21,Well 4,848
2020-11-22,Well 4,951
2020-11-23,Well 4,923
2020-11-24,Well 4,788
2020-11-25,Well 4,752
2020-11-26,Well 4,800
2020-11-27,Well 4,148
2020-11-28,Well 4,401
2020-11-29,Well 4,980
2020-11-30,Well 4,289
2020-12-01,Well 4,235
2020-12-02,Well 4,654
2020-12-03,Well 4,503
2020-12-04,Well 4,991
2020-12-05,Well 4,964
2020-12-06,Well 4,701
2020-12-07,Well 4,906
2020-12-08,Well 4,440
2020-12-09,Well 4,856
2020-12-10,Well 4,803
2020-12-11,Well 4,417
2020-12-12,Well 4,717
2020-12-13,Well 4,462
2020-12-14,Well 4,921
2020-12-15,Well 4,481
2020-12-16,Well 4,332
2020-12-17,Well 4,876
2020-12-18,Well 4,443
2020-12-19,Well 4,648
2020-12-20,Well 4,916
2020-12-21,Well 4,652
2020-12-22,Well 4,628
2020-12-23,Well 4,955
2020-12-24,Well 4,888
2020-12-25,Well 4,918
2020-12-26,Well 4,670
2020-12-27,Well 4,282
2020-12-28,Well 4,140
2020-12-29,Well 4,650
2020-12-30,Well 4,496
2020-12-31,Well 4,803
2021-01-01,Well 4,878
2021-01-02,Well 4,593
2021-01-03,Well 4,758
2021-01-04,Well 4,432
2021-01-05,Well 4,226
2021-01-06,Well 4,657
2021-01-07,Well 4,656
2021-01-08,Well 4,100
2021-01-09,Well 4,267
2021-01-10,Well 4,719
2021-01-11,Well 4,118
2021-01-12,Well 4,431
2021-01-13,Well 4,683
2021-01-14,Well 4,555
2021-01-15,Well 4,208
2021-01-16,Well 4,367
2021-01-17,Well 4,544
2021-01-18,Well 4,339
2021-01-19,Well 4,400
2021-01-20,Well 4,701
2021-01-21,Well 4,202
2021-01-22,Well 4,349
2021-01-23,Well 4,552
2021-01-24,Well 4,619
2021-01-25,Well 4,252
2021-01-26,Well 4,958
2021-01-27,Well 4,273
2021-01-28,Well 4,442
2021-01-29,Well 4,769
2021-01-30,Well 4,530
2021-01-31,Well 4,826
2021-02-01,Well 4,788
2021-02-02,Well 4,786
2021-02-03,Well 4,951
2021-02-04,Well 4,949
2021-02-05,Well 4,757
2021-02-06,Well 4,423
2021-02-07,Well 4,772
2021-02-08,Well 4,738
2021-02-09,Well 4,519
2021-02-10,Well 4,693
2021-02-11,Well 4,584
2021-02-12,Well 4,758
2021-02-13,Well 4,850
2021-02-14,Well 4,511
2021-02-15,Well 4,183
2021-02-16,Well 4,212
2021-02-17,Well 4,836
2021-02-18,Well 4,431
2021-02-19,Well 4,477
2021-02-20,Well 4,854
2021-02-21,Well 4,754
2021-02-22,Well 4,140
2021-02-23,Well 4,869
2021-02-24,Well 4,896
2021-02-25,Well 4,204
2021-02-26,Well 4,301
2021-02-27,Well 4,549
2021-02-28,Well 4,918
2021-03-01,Well 4,942
2021-03-02,Well 4,365
2021-03-03,Well 4,309
2021-03-04,Well 4,662
2021-03-05,Well 4,217
2021-03-06,Well 4,812
2021-03-07,Well 4,476
2021-03-08,Well 4,650
2021-03-09,Well 4,639
2021-03-10,Well 4,870
2021-03-11,Well 4,183
2021-03-12,Well 4,553
2021-03-13,Well 4,766
2021-03-14,Well 4,728
2021-03-15,Well 4,613
2021-03-16,Well 4,704
2021-03-17,Well 4,777
2021-03-18,Well 4,486
2021-03-19,Well 4,449
2021-03-20,Well 4,395
2021-03-21,Well 4,357
2021-03-22,Well 4,180
2021-03-23,Well 4,367
2021-03-24,Well 4,518
2021-03-25,Well 4,334
2021-03-26,Well 4,932
2021-03-27,Well 4,410
2021-03-28,Well 4,912
2021-03-29,Well 4,456
2021-03-30,Well 4,312
2021-03-31,Well 4,673
2021-04-01,Well 4,148
2021-04-02,Well 4,226
2021-04-03,Well 4,322
2021-04-04,Well 4,378
2021-04-05,Well 4,507
2021-04-06,Well 4,604
2021-04-07,Well 4,393
2021-04-08,Well 4,895
2021-04-09,Well 4,376
2021-04-10,Well 4,537
2021-04-11,Well 4,206
2021-04-12,Well 4,757
2021-04-13,Well 4,519
2021-04-14,Well 4,710
2021-04-15,Well 4,528
2021-04-16,Well 4,474
2021-04-17,Well 4,172
2021-04-18,Well 4,733
2021-04-19,Well 4,129
2021-04-20,Well 4,287
2021-04-21,Well 4,463
2021-04-22,Well 4,965
2021-04-23,Well 4,899
2021-04-24,Well 4,550
2021-04-25,Well 4,294
2021-04-26,Well 4,255
2021-04-27,Well 4,271
2021-04-28,Well 4,946
2021-04-29,Well 4,140
2021-04-30,Well 4,162
2021-05-01,Well 4,122
2021-05-02,Well 4,459
2021-05-03,Well 4,174
2021-05-04,Well 4,659
2021-05-05,Well 4,771
2021-05-06,Well 4,924
2021-05-07,Well 4,217
2021-05-08,Well 4,711
2021-05-09,Well 4,479
2021-05-10,Well 4,778
2021-05-11,Well 4,389
2021-05-12,Well 4,539
2021-05-13,Well 4,767
2021-05-14,Well 4,106
2021-05-15,Well 4,295
2021-05-16,Well 4,520
2021-05-17,Well 4,667
2021-05-18,Well 4,932
2021-05-19,Well 4,292
2021-05-20,Well 4,658
2021-05-21,Well 4,247
2021-05-22,Well 4,886
2021-05-23,Well 4,768
2021-05-24,Well 4,301
2021-05-25,Well 4,543
2021-05-26,Well 4,518
2021-05-27,Well 4,526
2021-05-28,Well 4,578
2021-05-29,Well 4,574
2021-05-30,Well 4,225
2021-05-31,Well 4,494
2021-06-01,Well 4,916
2021-06-02,Well 4,980
2021-06-03,Well 4,905
2021-06-04,Well 4,675
2021-06-05,Well 4,424
2021-06-06,Well 4,491
2021-06-07,Well 4,787
2021-06-08,Well 4,727
2021-06-09,Well 4,539
2021-06-10,Well 4,303
2021-06-11,Well 4,585
2021-06-12,Well 4,932
2021-06-13,Well 4,130
2021-06-14,Well 4,487
2021-06-15,Well 4,724
2021-06-16,Well 4,976
2021-06-17,Well 4,533
2021-06-18,Well 4,936
2021-06-19,Well 4,475
2021-06-20,Well 4,443
2021-06-21,Well 4,542
2021-06-22,Well 4,678
2021-06-23,Well 4,174
2021-06-24,Well 4,656
2021-06-25,Well 4,871
2021-06-26,Well 4,765
2021-06-27,Well 4,254
2021-06-28,Well 4,529
2021-06-29,Well 4,462
2021-06-30,Well 4,547
2021-07-01,Well 4,333
2021-07-02,Well 4,662
2021-07-03,Well 4,917
2021-07-04,Well 4,361
2021-07-05,Well 4,926
2021-07-06,Well 4,224
2021-07-07,Well 4,344
2021-07-08,Well 4,641
2021-07-09,Well 4,584
2021-07-10,Well 4,221
2021-07-11,Well 4,224
2021-07-12,Well 4,648
2021-07-13,Well 4,269
2021-07-14,Well 4,223
2021-07-15,Well 4,968
2021-07-16,Well 4,134
2021-07-17,Well 4,186
2021-07-18,Well 4,745
2021-07-19,Well 4,807
2021-07-20,Well 4,885
2021-07-21,Well 4,300
2021-07-22,Well 4,468
2021-07-23,Well 4,896
2021-07-24,Well 4,176
2021-07-25,Well 4,158
2021-07-26,Well 4,530
2021-07-27,Well 4,737
2021-07-28,Well 4,599
2021-07-29,Well 4,208
2021-07-30,Well 4,835
2021-07-31,Well 4,377
2021-08-01,Well 4,167
2021-08-02,Well 4,168
2021-08-03,Well 4,264
2021-08-04,Well 4,588
2021-08-05,Well 4,404
2021-08-06,Well 4,773
2021-08-07,Well 4,464
2021-08-08,Well 4,953
2021-08-09,Well 4,920
2021-08-10,Well 4,478
2021-08-11,Well 4,442
2021-08-12,Well 4,998
2021-08-13,Well 4,653
2021-08-14,Well 4,453
2021-08-15,Well 4,515
2021-08-16,Well 4,208
2021-08-17,Well 4,662
2021-08-18,Well 4,861
2021-08-19,Well 4,596
2021-08-20,Well 4,440
2021-08-21,Well 4,482
2021-08-22,Well 4,632
2021-08-23,Well 4,399
2021-08-24,Well 4,238
2021-08-25,Well 4,458
2021-08-26,Well 4,935
2021-08-27,Well 4,598
2021-08-28,Well 4,484
2021-08-29,Well 4,703
2021-08-30,Well 4,379
2021-08-31,Well 4,736
2021-09-01,Well 4,582
2021-09-02,Well 4,210
2021-09-03,Well 4,965
2021-09-04,Well 4,238
2021-09-05,Well 4,534
2021-09-06,Well 4,608
2021-09-07,Well 4,372
2021-09-08,Well 4,198
2021-09-09,Well 4,863
2021-09-10,Well 4,949
2021-09-11,Well 4,203
2021-09-12,Well 4,313
2021-09-13,Well 4,860
2021-09-14,Well 4,763
2021-09-15,Well 4,861
2021-09-16,Well 4,886
2021-09-17,Well 4,264
2021-09-18,Well 4,952
2021-09-19,Well 4,619
2021-09-20,Well 4,383
2021-09-21,Well 4,616
2021-09-22,Well 4,756
2021-09-23,Well 4,712
2021-09-24,Well 4,263
2021-09-25,Well 4,985
2021-09-26,Well 4,758
2021-09-27,Well 4,163
2021-09-28,Well 4,190
2021-09-29,Well 4,216
2021-09-30,Well 4,965
2021-10-01,Well 4,366
2021-10-02,Well 4,921
2021-10-03,Well 4,784
2021-10-04,Well 4,658
2021-10-05,Well 4,239
2021-10-06,Well 4,345
2021-10-07,Well 4,760
2021-10-08,Well 4,857
2021-10-09,Well 4,494
2021-10-10,Well 4,586
2021-10-11,Well 4,575
2021-10-12,Well 4,616
2021-10-13,Well 4,283
2021-10-14,Well 4,119
2021-10-15,Well 4,657
2021-10-16,Well 4,623
2021-10-17,Well 4,681
2021-10-18,Well 4,628
2021-10-19,Well 4,982
2021-10-20,Well 4,246
2021-10-21,Well 4,765
2021-10-22,Well 4,403
2021-10-23,Well 4,719
2021-10-24,Well 4,847
2021-10-25,Well 4,919
2021-10-26,Well 4,963
2021-10-27,Well 4,681
2021-10-28,Well 4,794
2021-10-29,Well 4,861
2021-10-30,Well 4,327
2021-10-31,Well 4,201
2021-11-01,Well 4,686
2021-11-02,Well 4,516
2021-11-03,Well 4,315
2021-11-04,Well 4,506
2021-11-05,Well 4,498
2021-11-06,Well 4,814
2021-11-07,Well 4,803
2021-11-08,Well 4,860
2021-11-09,Well 4,598
2021-11-10,Well 4,853
2021-11-11,Well 4,564
2021-11-12,Well 4,790
2021-11-13,Well 4,830
2021-11-14,Well 4,181
2021-11-15,Well 4,703
2021-11-16,Well 4,786
2021-11-17,Well 4,850
2021-11-18,Well 4,871
2021-11-19,Well 4,464
2021-11-20,Well 4,262
2021-11-21,Well 4,147
2021-11-22,Well 4,610
2021-11-23,Well 4,428
2021-11-24,Well 4,939
2021-11-25,Well 4,215
2021-11-26,Well 4,948
2021-11-27,Well 4,436
2021-11-28,Well 4,980
2021-11-29,Well 4,836
2021-11-30,Well 4,963
2021-12-01,Well 4,939
2021-12-02,Well 4,246
2021-12-03,Well 4,674
2021-12-04,Well 4,905
2021-12-05,Well 4,422
2021-12-06,Well 4,542
2021-12-07,Well 4,936
2021-12-08,Well 4,112
2021-12-09,Well 4,593
2021-12-10,Well 4,800
2021-12-11,Well 4,386
2021-12-12,Well 4,819
2021-12-13,Well 4,213
2021-12-14,Well 4,579
2021-12-15,Well 4,121
2021-12-16,Well 4,448
2021-12-17,Well 4,825
2021-12-18,Well 4,782
2021-12-19,Well 4,934
2021-12-20,Well 4,665
2021-12-21,Well 4,909
2021-12-22,Well 4,419
2021-12-23,Well 4,225
2021-12-24,Well 4,376
2021-12-25,Well 4,303
2021-12-26,Well 4,293
2021-12-27,Well 4,780
2021-12-28,Well 4,763
2021-12-29,Well 4,646
2021-12-30,Well 4,795
2021-12-31,Well 4,385
2019-01-01,Well 5,156
2019-01-02,Well 5,833
2019-01-03,Well 5,402
2019-01-04,Well 5,262
2019-01-05,Well 5,118
2019-01-06,Well 5,469
2019-01-07,Well 5,363
2019-01-08,Well 5,893
2019-01-09,Well 5,212
2019-01-10,Well 5,587
2019-01-11,Well 5,426
2019-01-12,Well 5,641
2019-01-13,Well 5,746
2019-01-14,Well 5,678
2019-01-15,Well 5,164
2019-01-16,Well 5,391
2019-01-17,Well 5,124
2019-01-18,Well 5,648
2019-01-19,Well 5,100
2019-01-20,Well 5,648
2019-01-21,Well 5,240
2019-01-22,Well 5,843
2019-01-23,Well 5,747
2019-01-24,Well 5,287
2019-01-25,Well 5,227
2019-01-26,Well 5,300
2019-01-27,Well 5,226
2019-01-28,Well 5,356
2019-01-29,Well 5,775
2019-01-30,Well 5,646
2019-01-31,Well 5,293
2019-02-01,Well 5,802
2019-02-02,Well 5,203
2019-02-03,Well 5,634
2019-02-04,Well 5,364
2019-02-05,Well 5,901
2019-02-06,Well 5,483
2019-02-07,Well 5,359
2019-02-08,Well 5,513
2019-02-09,Well 5,457
2019-02-10,Well 5,174
2019-02-11,Well 5,454
2019-02-12,Well 5,683
2019-02-13,Well 5,870
2019-02-14,Well 5,287
2019-02-15,Well 5,784
2019-02-16,Well 5,389
2019-02-17,Well 5,144
2019-02-18,Well 5,672
2019-02-19,Well 5,182
2019-02-20,Well 5,222
2019-02-21,Well 5,457
2019-02-22,Well 5,627
2019-02-23,Well 5,165
2019-02-24,Well 5,756
2019-02-25,Well 5,474
2019-02-26,Well 5,261
2019-02-27,Well 5,845
2019-02-28,Well 5,479
2019-03-01,Well 5,755
2019-03-02,Well 5,457
2019-03-03,Well 5,287
2019-03-04,Well 5,421
2019-03-05,Well 5,549
2019-03-06,Well 5,573
2019-03-07,Well 5,112
2019-03-08,Well 5,283
2019-03-09,Well 5,210
2019-03-10,Well 5,607
2019-03-11,Well 5,389
2019-03-12,Well 5,394
2019-03-13,Well 5,550
2019-03-14,Well 5,314
2019-03-15,Well 5,731
2019-03-16,Well 5,993
2019-03-17,Well 5,666
2019-03-18,Well 5,126
2019-03-19,Well 5,729
2019-03-20,Well 5,832
2019-03-21,Well 5,330
2019-03-22,Well 5,664
2019-03-23,Well 5,906
2019-03-24,Well 5,420
2019-03-25,Well 5,332
2019-03-26,Well 5,769
2019-03-27,Well 5,536
2019-03-28,Well 5,880
2019-03-29,Well 5,632
2019-03-30,Well 5,502
2019-03-31,Well 5,152
2019-04-01,Well 5,886
2019-04-02,Well 5,412
2019-04-03,Well 5,380
2019-04-04,Well 5,825
2019-04-05,Well 5,130
2019-04-06,Well 5,436
2019-04-07,Well 5,282
2019-04-08,Well 5,122
2019-04-09,Well 5,643
2019-04-10,Well 5,545
2019-04-11,Well 5,173
2019-04-12,Well 5,109
2019-04-13,Well 5,583
2019-04-14,Well 5,555
2019-04-15,Well 5,665
2019-04-16,Well 5,663
2019-04-17,Well 5,759
2019-04-18,Well 5,259
2019-04-19,Well 5,981
2019-04-20,Well 5,113
2019-04-21,Well 5,277
2019-04-22,Well 5,511
2019-04-23,Well 5,977
2019-04-24,Well 5,152
2019-04-25,Well 5,507
2019-04-26,Well 5,946
2019-04-27,Well 5,121
2019-04-28,Well 5,129
2019-04-29,Well 5,802
2019-04-30,Well 5,359
2019-05-01,Well 5,304
2019-05-02,Well 5,158
2019-05-03,Well 5,570
2019-05-04,Well 5,875
2019-05-05,Well 5,565
2019-05-06,Well 5,111
2019-05-07,Well 5,730
2019-05-08,Well 5,389
2019-05-09,Well 5,949
2019-05-10,Well 5,859
2019-05-11,Well 5,453
2019-05-12,Well 5,738
2019-05-13,Well 5,174
2019-05-14,Well 5,972
2019-05-15,Well 5,815
2019-05-16,Well 5,660
2019-05-17,Well 5,690
2019-05-18,Well 5,540
2019-05-19,Well 5,340
2019-05-20,Well 5,960
2019-05-21,Well 5,253
2019-05-22,Well 5,885
2019-05-23,Well 5,195
2019-05-24,Well 5,825
2019-05-25,Well 5,393
2019-05-26,Well 5,308
2019-05-27,Well 5,442
2019-05-28,Well 5,187
2019-05-29,Well 5,917
2019-05-30,Well 5,875
2019-05-31,Well 5,489
2019-06-01,Well 5,424
2019-06-02,Well 5,988
2019-06-03,Well 5,931
2019-06-04,Well 5,256
2019-06-05,Well 5,767
2019-06-06,Well 5,750
2019-06-07,Well 5,732
2019-06-08,Well 5,676
2019-06-09,Well 5,718
2019-06-10,Well 5,758
2019-06-11,Well 5,236
2019-06-12,Well 5,773
2019-06-13,Well 5,527
2019-06-14,Well 5,551
2019-06-15,Well 5,711
2019-06-16,Well 5,949
2019-06-17,Well 5,918
2019-06-18,Well 5,240
2019-06-19,Well 5,182
2019-06-20,Well 5,276
2019-06-21,Well 5,297
2019-06-22,Well 5,723
2019-06-23,Well 5,667
2019-06-24,Well 5,790
2019-06-25,Well 5,520
2019-06-26,Well 5,500
2019-06-27,Well 5,797
2019-06-28,Well 5,570
2019-06-29,Well 5,317
2019-06-30,Well 5,927
2019-07-01,Well 5,828
2019-07-02,Well 5,731
2019-07-03,Well 5,274
2019-07-04,Well 5,122
2019-07-05,Well 5,824
2019-07-06,Well 5,334
2019-07-07,Well 5,112
2019-07-08,Well 5,200
2019-07-09,Well 5,635
2019-07-10,Well 5,975
2019-07-11,Well 5,622
2019-07-12,Well 5,884
2019-07-13,Well 5,551
2019-07-14,Well 5,530
2019-07-15,Well 5,892
2019-07-16,Well 5,705
2019-07-17,Well 5,812
2019-07-18,Well 5,632
2019-07-19,Well 5,951
2019-07-20,Well 5,822
2019-07-21,Well 5,751
2019-07-22,Well 5,392
2019-07-23,Well 5,909
2019-07-24,Well 5,200
2019-07-25,Well 5,601
2019-07-26,Well 5,403
2019-07-27,Well 5,970
2019-07-28,Well 5,639
2019-07-29,Well 5,652
2019-07-30,Well 5,454
2019-07-31,Well 5,402
2019-08-01,Well 5,595
2019-08-02,Well 5,757
2019-08-03,Well 5,867
2019-08-04,Well 5,326
2019-08-05,Well 5,335
2019-08-06,Well 5,972
2019-08-07,Well 5,991
2019-08-08,Well 5,554
2019-08-09,Well 5,112
2019-08-10,Well 5,309
2019-08-11,Well 5,840
2019-08-12,Well 5,496
2019-08-13,Well 5,199
2019-08-14,Well 5,130
2019-08-15,Well 5,997
2019-08-16,Well 5,627
2019-08-17,Well 5,748
2019-08-18,Well 5,428
2019-08-19,Well 5,265
2019-08-20,Well 5,558
2019-08-21,Well 5,921
2019-08-22,Well 5,199
2019-08-23,Well 5,720
2019-08-24,Well 5,954
2019-08-25,Well 5,272
2019-08-26,Well 5,848
2019-08-27,Well 5,261
2019-08-28,Well 5,827
2019-08-29,Well 5,875
2019-08-30,Well 5,362
2019-08-31,Well 5,903
2019-09-01,Well 5,373
2019-09-02,Well 5,102
2019-09-03,Well 5,127
2019-09-04,Well 5,425
